index,client,close,datetime,price_am,price_pm,y,timestamp,year,month,day,weekday,elapsed_days,period,tintai_bi,baibai_di,periodQ,ibaragi,totigi,gunma,saitama,tiba,tokyo,kanagawa,total,date,next,new,total_unemp,men,women,head,date,Saitama_i,Saitama_O,Tiba_i,Tiba_O,Tokyo_i,Tokyo_O,Kanagawa_i,Kanagawa_O,Osaka_i,Osaka_O,Total_i,Total_o,index1,client1,close1,datetime1,price_am1,price_pm1,y1,year1,month1,day1,weekday1,elapsed_days1,period1,tintai_bi1,baibai_di1,periodQ1,ibaragi1,totigi1,gunma1,saitama1,tiba1,tokyo1,kanagawa1,total1,date1,next1,new1,total_unemp1,men1,women1,head1,date1,Saitama_i1,Saitama_O1,Tiba_i1,Tiba_O1,Tokyo_i1,Tokyo_O1,Kanagawa_i1,Kanagawa_O1,Osaka_i1,Osaka_O1,Total_i1,Total_o1,index2,client2,close2,datetime2,price_am2,price_pm2,y2,year2,month2,day2,weekday2,elapsed_days2,period2,tintai_bi2,baibai_di2,periodQ2,ibaragi2,totigi2,gunma2,saitama2,tiba2,tokyo2,kanagawa2,total2,date2,next2,new2,total_unemp2,men2,women2,head2,date2,Saitama_i2,Saitama_O2,Tiba_i2,Tiba_O2,Tokyo_i2,Tokyo_O2,Kanagawa_i2,Kanagawa_O2,Osaka_i2,Osaka_O2,Total_i2,Total_o2,index3,client3,close3,datetime3,price_am3,price_pm3,y3,year3,month3,day3,weekday3,elapsed_days3,period3,tintai_bi3,baibai_di3,periodQ3,ibaragi3,totigi3,gunma3,saitama3,tiba3,tokyo3,kanagawa3,total3,date3,next3,new3,total_unemp3,men3,women3,head3,date3,Saitama_i3,Saitama_O3,Tiba_i3,Tiba_O3,Tokyo_i3,Tokyo_O3,Kanagawa_i3,Kanagawa_O3,Osaka_i3,Osaka_O3,Total_i3,Total_o3,index4,client4,close4,datetime4,price_am4,price_pm4,y4,year4,month4,day4,weekday4,elapsed_days4,period4,tintai_bi4,baibai_di4,periodQ4,ibaragi4,totigi4,gunma4,saitama4,tiba4,tokyo4,kanagawa4,total4,date4,next4,new4,total_unemp4,men4,women4,head4,date4,Saitama_i4,Saitama_O4,Tiba_i4,Tiba_O4,Tokyo_i4,Tokyo_O4,Kanagawa_i4,Kanagawa_O4,Osaka_i4,Osaka_O4,Total_i4,Total_o4,index5,client5,close5,datetime5,price_am5,price_pm5,y5,year5,month5,day5,weekday5,elapsed_days5,period5,tintai_bi5,baibai_di5,periodQ5,ibaragi5,totigi5,gunma5,saitama5,tiba5,tokyo5,kanagawa5,total5,date5,next5,new5,total_unemp5,men5,women5,head5,date5,Saitama_i5,Saitama_O5,Tiba_i5,Tiba_O5,Tokyo_i5,Tokyo_O5,Kanagawa_i5,Kanagawa_O5,Osaka_i5,Osaka_O5,Total_i5,Total_o5,index6,client6,close6,datetime6,price_am6,price_pm6,y6,year6,month6,day6,weekday6,elapsed_days6,period6,tintai_bi6,baibai_di6,periodQ6,ibaragi6,totigi6,gunma6,saitama6,tiba6,tokyo6,kanagawa6,total6,date6,next6,new6,total_unemp6,men6,women6,head6,date6,Saitama_i6,Saitama_O6,Tiba_i6,Tiba_O6,Tokyo_i6,Tokyo_O6,Kanagawa_i6,Kanagawa_O6,Osaka_i6,Osaka_O6,Total_i6,Total_o6,index7,client7,close7,datetime7,price_am7,price_pm7,y7,year7,month7,day7,weekday7,elapsed_days7,period7,tintai_bi7,baibai_di7,periodQ7,ibaragi7,totigi7,gunma7,saitama7,tiba7,tokyo7,kanagawa7,total7,date7,next7,new7,total_unemp7,men7,women7,head7,date7,Saitama_i7,Saitama_O7,Tiba_i7,Tiba_O7,Tokyo_i7,Tokyo_O7,Kanagawa_i7,Kanagawa_O7,Osaka_i7,Osaka_O7,Total_i7,Total_o7
322,1,0,2017-02-17,0,0,48.551902770996094,2017-02-17,2017,2,17,4,2423,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/18,150,60,210,133,79,47,2016/2/18,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,321,0,0,2017-02-16,0,0,,2017,2,16,3,2422,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/17,150,60,210,133,79,47,2016/2/17,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,320,1,0,2017-02-15,0,0,,2017,2,15,2,2421,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/16,150,60,210,133,79,47,2016/2/16,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,319,1,0,2017-02-14,0,0,,2017,2,14,1,2420,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/15,150,60,210,133,79,47,2016/2/15,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,318,1,0,2017-02-13,0,0,,2017,2,13,0,2419,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/14,150,60,210,133,79,47,2016/2/14,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,317,1,0,2017-02-12,1,0,,2017,2,12,6,2418,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/13,150,60,210,133,79,47,2016/2/13,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,316,1,0,2017-02-11,2,2,,2017,2,11,5,2417,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/12,150,60,210,133,79,47,2016/2/12,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,315,1,0,2017-02-10,0,0,,2017,2,10,4,2416,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/11,150,60,210,133,79,47,2016/2/11,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
323,1,0,2017-02-18,2,1,61.297542572021484,2017-02-18,2017,2,18,5,2424,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/19,150,60,210,133,79,47,2016/2/19,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,322,1,0,2017-02-17,0,0,,2017,2,17,4,2423,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/18,150,60,210,133,79,47,2016/2/18,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,321,0,0,2017-02-16,0,0,,2017,2,16,3,2422,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/17,150,60,210,133,79,47,2016/2/17,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,320,1,0,2017-02-15,0,0,,2017,2,15,2,2421,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/16,150,60,210,133,79,47,2016/2/16,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,319,1,0,2017-02-14,0,0,,2017,2,14,1,2420,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/15,150,60,210,133,79,47,2016/2/15,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,318,1,0,2017-02-13,0,0,,2017,2,13,0,2419,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/14,150,60,210,133,79,47,2016/2/14,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,317,1,0,2017-02-12,1,0,,2017,2,12,6,2418,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/13,150,60,210,133,79,47,2016/2/13,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,316,1,0,2017-02-11,2,2,,2017,2,11,5,2417,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/12,150,60,210,133,79,47,2016/2/12,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
324,0,0,2017-02-19,1,1,63.32362747192383,2017-02-19,2017,2,19,6,2425,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/20,150,60,210,133,79,47,2016/2/20,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,323,1,0,2017-02-18,2,1,,2017,2,18,5,2424,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/19,150,60,210,133,79,47,2016/2/19,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,322,1,0,2017-02-17,0,0,,2017,2,17,4,2423,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/18,150,60,210,133,79,47,2016/2/18,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,321,0,0,2017-02-16,0,0,,2017,2,16,3,2422,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/17,150,60,210,133,79,47,2016/2/17,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,320,1,0,2017-02-15,0,0,,2017,2,15,2,2421,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/16,150,60,210,133,79,47,2016/2/16,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,319,1,0,2017-02-14,0,0,,2017,2,14,1,2420,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/15,150,60,210,133,79,47,2016/2/15,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,318,1,0,2017-02-13,0,0,,2017,2,13,0,2419,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/14,150,60,210,133,79,47,2016/2/14,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,317,1,0,2017-02-12,1,0,,2017,2,12,6,2418,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/13,150,60,210,133,79,47,2016/2/13,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
325,1,0,2017-02-20,1,0,63.18312072753906,2017-02-20,2017,2,20,0,2426,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/21,150,60,210,133,79,47,2016/2/21,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,324,0,0,2017-02-19,1,1,,2017,2,19,6,2425,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/20,150,60,210,133,79,47,2016/2/20,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,323,1,0,2017-02-18,2,1,,2017,2,18,5,2424,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/19,150,60,210,133,79,47,2016/2/19,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,322,1,0,2017-02-17,0,0,,2017,2,17,4,2423,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/18,150,60,210,133,79,47,2016/2/18,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,321,0,0,2017-02-16,0,0,,2017,2,16,3,2422,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/17,150,60,210,133,79,47,2016/2/17,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,320,1,0,2017-02-15,0,0,,2017,2,15,2,2421,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/16,150,60,210,133,79,47,2016/2/16,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,319,1,0,2017-02-14,0,0,,2017,2,14,1,2420,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/15,150,60,210,133,79,47,2016/2/15,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,318,1,0,2017-02-13,0,0,,2017,2,13,0,2419,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/14,150,60,210,133,79,47,2016/2/14,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
326,0,0,2017-02-21,1,0,62.518768310546875,2017-02-21,2017,2,21,1,2427,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/22,150,60,210,133,79,47,2016/2/22,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,325,1,0,2017-02-20,1,0,,2017,2,20,0,2426,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/21,150,60,210,133,79,47,2016/2/21,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,324,0,0,2017-02-19,1,1,,2017,2,19,6,2425,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/20,150,60,210,133,79,47,2016/2/20,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,323,1,0,2017-02-18,2,1,,2017,2,18,5,2424,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/19,150,60,210,133,79,47,2016/2/19,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,322,1,0,2017-02-17,0,0,,2017,2,17,4,2423,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/18,150,60,210,133,79,47,2016/2/18,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,321,0,0,2017-02-16,0,0,,2017,2,16,3,2422,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/17,150,60,210,133,79,47,2016/2/17,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,320,1,0,2017-02-15,0,0,,2017,2,15,2,2421,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/16,150,60,210,133,79,47,2016/2/16,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,319,1,0,2017-02-14,0,0,,2017,2,14,1,2420,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/15,150,60,210,133,79,47,2016/2/15,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
327,0,0,2017-02-22,1,0,62.561546325683594,2017-02-22,2017,2,22,2,2428,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/23,150,60,210,133,79,47,2016/2/23,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,326,0,0,2017-02-21,1,0,,2017,2,21,1,2427,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/22,150,60,210,133,79,47,2016/2/22,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,325,1,0,2017-02-20,1,0,,2017,2,20,0,2426,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/21,150,60,210,133,79,47,2016/2/21,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,324,0,0,2017-02-19,1,1,,2017,2,19,6,2425,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/20,150,60,210,133,79,47,2016/2/20,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,323,1,0,2017-02-18,2,1,,2017,2,18,5,2424,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/19,150,60,210,133,79,47,2016/2/19,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,322,1,0,2017-02-17,0,0,,2017,2,17,4,2423,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/18,150,60,210,133,79,47,2016/2/18,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,321,0,0,2017-02-16,0,0,,2017,2,16,3,2422,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/17,150,60,210,133,79,47,2016/2/17,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,320,1,0,2017-02-15,0,0,,2017,2,15,2,2421,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/16,150,60,210,133,79,47,2016/2/16,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
328,0,0,2017-02-23,1,0,66.00244140625,2017-02-23,2017,2,23,3,2429,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/24,150,60,210,133,79,47,2016/2/24,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,327,0,0,2017-02-22,1,0,,2017,2,22,2,2428,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/23,150,60,210,133,79,47,2016/2/23,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,326,0,0,2017-02-21,1,0,,2017,2,21,1,2427,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/22,150,60,210,133,79,47,2016/2/22,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,325,1,0,2017-02-20,1,0,,2017,2,20,0,2426,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/21,150,60,210,133,79,47,2016/2/21,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,324,0,0,2017-02-19,1,1,,2017,2,19,6,2425,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/20,150,60,210,133,79,47,2016/2/20,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,323,1,0,2017-02-18,2,1,,2017,2,18,5,2424,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/19,150,60,210,133,79,47,2016/2/19,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,322,1,0,2017-02-17,0,0,,2017,2,17,4,2423,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/18,150,60,210,133,79,47,2016/2/18,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,321,0,0,2017-02-16,0,0,,2017,2,16,3,2422,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/17,150,60,210,133,79,47,2016/2/17,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
329,0,0,2017-02-24,2,2,68.965087890625,2017-02-24,2017,2,24,4,2430,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/25,150,60,210,133,79,47,2016/2/25,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,328,0,0,2017-02-23,1,0,,2017,2,23,3,2429,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/24,150,60,210,133,79,47,2016/2/24,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,327,0,0,2017-02-22,1,0,,2017,2,22,2,2428,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/23,150,60,210,133,79,47,2016/2/23,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,326,0,0,2017-02-21,1,0,,2017,2,21,1,2427,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/22,150,60,210,133,79,47,2016/2/22,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,325,1,0,2017-02-20,1,0,,2017,2,20,0,2426,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/21,150,60,210,133,79,47,2016/2/21,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,324,0,0,2017-02-19,1,1,,2017,2,19,6,2425,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/20,150,60,210,133,79,47,2016/2/20,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,323,1,0,2017-02-18,2,1,,2017,2,18,5,2424,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/19,150,60,210,133,79,47,2016/2/19,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,322,1,0,2017-02-17,0,0,,2017,2,17,4,2423,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/18,150,60,210,133,79,47,2016/2/18,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
330,1,0,2017-02-25,3,3,75.99386596679688,2017-02-25,2017,2,25,5,2431,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/26,150,60,210,133,79,47,2016/2/26,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,329,0,0,2017-02-24,2,2,,2017,2,24,4,2430,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/25,150,60,210,133,79,47,2016/2/25,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,328,0,0,2017-02-23,1,0,,2017,2,23,3,2429,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/24,150,60,210,133,79,47,2016/2/24,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,327,0,0,2017-02-22,1,0,,2017,2,22,2,2428,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/23,150,60,210,133,79,47,2016/2/23,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,326,0,0,2017-02-21,1,0,,2017,2,21,1,2427,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/22,150,60,210,133,79,47,2016/2/22,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,325,1,0,2017-02-20,1,0,,2017,2,20,0,2426,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/21,150,60,210,133,79,47,2016/2/21,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,324,0,0,2017-02-19,1,1,,2017,2,19,6,2425,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/20,150,60,210,133,79,47,2016/2/20,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,323,1,0,2017-02-18,2,1,,2017,2,18,5,2424,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/19,150,60,210,133,79,47,2016/2/19,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
331,1,0,2017-02-26,2,2,72.84686279296875,2017-02-26,2017,2,26,6,2432,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/27,150,60,210,133,79,47,2016/2/27,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,330,1,0,2017-02-25,3,3,,2017,2,25,5,2431,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/26,150,60,210,133,79,47,2016/2/26,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,329,0,0,2017-02-24,2,2,,2017,2,24,4,2430,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/25,150,60,210,133,79,47,2016/2/25,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,328,0,0,2017-02-23,1,0,,2017,2,23,3,2429,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/24,150,60,210,133,79,47,2016/2/24,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,327,0,0,2017-02-22,1,0,,2017,2,22,2,2428,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/23,150,60,210,133,79,47,2016/2/23,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,326,0,0,2017-02-21,1,0,,2017,2,21,1,2427,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/22,150,60,210,133,79,47,2016/2/22,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,325,1,0,2017-02-20,1,0,,2017,2,20,0,2426,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/21,150,60,210,133,79,47,2016/2/21,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,324,0,0,2017-02-19,1,1,,2017,2,19,6,2425,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/20,150,60,210,133,79,47,2016/2/20,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
332,1,0,2017-02-27,2,2,72.27538299560547,2017-02-27,2017,2,27,0,2433,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/28,150,60,210,133,79,47,2016/2/28,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,331,1,0,2017-02-26,2,2,,2017,2,26,6,2432,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/27,150,60,210,133,79,47,2016/2/27,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,330,1,0,2017-02-25,3,3,,2017,2,25,5,2431,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/26,150,60,210,133,79,47,2016/2/26,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,329,0,0,2017-02-24,2,2,,2017,2,24,4,2430,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/25,150,60,210,133,79,47,2016/2/25,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,328,0,0,2017-02-23,1,0,,2017,2,23,3,2429,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/24,150,60,210,133,79,47,2016/2/24,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,327,0,0,2017-02-22,1,0,,2017,2,22,2,2428,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/23,150,60,210,133,79,47,2016/2/23,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,326,0,0,2017-02-21,1,0,,2017,2,21,1,2427,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/22,150,60,210,133,79,47,2016/2/22,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194,325,1,0,2017-02-20,1,0,,2017,2,20,0,2426,2016b,26.3,23.5,2017Q1,1500,1034,1002,3803,3294,7634,4908,23175,2016/2/21,150,60,210,133,79,47,2016/2/21,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
